   0.0000000000000000       0.55925323768074287     
   2.0000000000000000E-002  0.56070043026928595     
   4.0000000000000001E-002  0.56145089825536820     
   5.9999999999999998E-002  0.56150838892969601     
   8.0000000000000002E-002  0.56088250813705720     
  0.10000000000000001       0.55958847405792889     
  0.12000000000000001       0.55764680807243761     
  0.14000000000000001       0.55508297634827375     
  0.16000000000000000       0.55192699173245130     
  0.17999999999999999       0.54821298089836290     
  0.19999999999999998       0.54397871764267247     
  0.21999999999999997       0.53926512068782007     
  0.23999999999999996       0.53411571386261159     
  0.25999999999999995       0.52857604814256121     
  0.27999999999999997       0.52269308830794858     
  0.29999999999999999       0.51651457118151944     
  0.32000000000000001       0.51008834668928071     
  0.34000000000000002       0.50346171657796202     
  0.36000000000000004       0.49668078797401538     
  0.38000000000000006       0.48978985981364226     
  0.40000000000000008       0.48283085951577864     
  0.42000000000000010       0.47584284532049725     
  0.44000000000000011       0.46886158680910217     
  0.46000000000000013       0.46191923263531376     
  0.48000000000000015       0.45504407078354231     
  0.50000000000000011       0.44826038302499172     
  0.52000000000000013       0.44158839188326271     
  0.54000000000000015       0.43504429549243795     
  0.56000000000000016       0.42864038331337501     
  0.58000000000000018       0.42238522379997490     
  0.60000000000000020       0.41628391377276663     
  0.62000000000000022       0.41033837843434245     
  0.64000000000000024       0.40454771060265626     
  0.66000000000000025       0.39890853778556640     
  0.68000000000000027       0.39341540610496506     
  0.70000000000000029       0.38806117072886159     
  0.80000000000000027       0.36305259297836967     
  0.90000000000000024       0.34009585496318773     
   1.0000000000000002       0.31827999261714790     
   1.1000000000000003       0.29729293905323795     
   1.2000000000000004       0.27729833639513535     
   1.3000000000000005       0.25862110598894195     
   1.4000000000000006       0.24148917814489879     
   1.5000000000000007       0.22592010974675919     
   1.6000000000000008       0.21173090000652955     
   1.7000000000000008       0.19861682284014015     
   1.8000000000000009       0.18625473024868111     
   1.9000000000000010       0.17440660690529008     
   2.0000000000000009       0.16299803812943234     
   2.1000000000000010       0.15213339116788438     
   2.2000000000000011       0.14202606057736794     
   2.3000000000000012       0.13286825894566151     
   2.4000000000000012       0.12470556553784631     
   2.5000000000000013       0.11738984749873352     
   2.6000000000000014       0.11064318058952485     
   2.7000000000000015       0.10419178605122367     
   2.8000000000000016        9.7883556220052126E-002
   2.9000000000000017        9.1722082630680754E-002
