   0.0000000000000000        4.0365163265229843E-321               (1.0000000000000000,0.0000000000000000)
   1.4033023511483831E-003   3.6011585320111020E-003       (0.99999924536406681,-7.09416701511032509E-018)
   7.3924400512135344E-003   8.3794638024942622E-003       (0.99997907144665898,-8.53310929928277252E-018)
   1.8161336045278809E-002   1.3156824365909439E-002       (0.99987382956344251,-9.15064425826543653E-018)
   3.3702069060661088E-002   1.7922196994007000E-002        (0.99956626711887431,4.09049413462808684E-017)
   5.4000045624833959E-002   2.2670525050470371E-002       (0.99888913103962595,-7.70469559229565559E-017)
   7.9035891848898920E-002   2.7397173418911468E-002       (0.99762771292667329,-1.89664633286466233E-016)
  0.10878564856778450        3.2097591350888688E-002       (0.99552352548479250,-2.94207304939750102E-016)
  0.14322082720914689        3.6767268373956073E-002       (0.99227935106031118,-2.09777828209274800E-016)
  0.18230844583432851        4.1401728128614382E-002        (0.98756591224022927,1.41561063822830432E-016)
  0.22601106364404361        4.5996529704611162E-002        (0.98103039248148316,6.69675098557275820E-017)
  0.27428681797675752        5.0547270897557298E-002       (0.97230697511006914,-7.41212161162359105E-016)
  0.32708946490527341        5.5049592040298967E-002       (0.96102946689353985,-3.93483039203214130E-016)
  0.38436842377192892        5.9499180013559833E-002       (0.94684592561234870,-1.09192058204968871E-015)
  0.44606882576302992        6.3891772300448735E-002        (0.92943502172263714,3.17900627583286489E-016)
  0.51213156653560521        6.8223161031108009E-002       (0.90852364017550835,-4.49810902172871651E-016)
  0.58249336287319675        7.2489196993194935E-002       (0.88390498466954137,-3.80677642809201068E-016)
  0.65708681332934926        7.6685793595228563E-002        (0.85545620565738167,7.74034924026318947E-017)
  0.73584046280744708        8.0808930774774967E-002       (0.82315436509847439,-1.67204824110458862E-015)
  0.81867887101855441        8.4854658845467307E-002        (0.78708941018248069,6.04929492254385340E-016)
  0.90552268475371278        8.8819102278058171E-002       (0.74747279134798705,-3.98375494783879426E-016)
  0.99628871390256446        9.2698463411467091E-002       (0.70464045904222383,-4.07353244285629219E-016)
   1.0908900111462849        9.6489026089589813E-002       (0.65904923011785854,-1.65931885457731898E-015)
   1.1892359552487530       0.10018715922048080            (0.61126593213195646,-1.20799450282239021E-015)
   1.2912323378665771       0.10378932025422750            (0.56194929238701385,-2.23062956050354392E-015)
   1.3967814537949170       0.10729205857614310            (0.51182519273990945,-8.18696779741722068E-017)
   1.5057821945627801       0.11069201881199080            (0.46165659139979776,-3.81915647539692716E-017)
   1.6181301452882300       0.11398594404203290            (0.41221003272126733,-3.71886481021189570E-016)
   1.7337176847007749       0.11717067892082279             (0.36422113431326492,1.12667641809931602E-015)
   1.8524340882351109       0.12024317269970000            (0.31836167742397803,-2.57932824949741471E-015)
   1.9741656340975731       0.12320048214914550            (0.27521087809147998,-6.88713107940583190E-016)
   2.0987957122036320       0.12603977437811911            (0.23523306911196948,-9.87837319042416917E-016)
   2.2262049358821341       0.12875832954775271            (0.19876340851592089,-1.79417350045626441E-015)
   2.3562712562393018       0.13135354347673259            (0.16600242459033737,-1.02902676281987370E-015)
   2.4888700790729028       0.13382293013586849             (0.13701931856610425,2.19627568396954675E-015)
   2.6238743842246182       0.13616412402953351            (0.11176309611024866,-1.68793115087387663E-015)
   2.7611548472563232       0.13837488246165519       (9.00799026023045846E-002,-8.61517864792850781E-016)
   2.9005799633336649       0.14045308768400111        (7.17344821255558596E-002,1.98008558301082353E-015)
   3.0420161731982889       0.14239674892484550        (5.64335113144801837E-002,1.26197467377614425E-015)
   3.1853279911080921       0.14420400429597729        (4.38486737197664664E-002,5.50870985843952620E-016)
   3.3303781346228400       0.14587312257625079       (3.36376909307714300E-002,-1.60564749557178303E-016)
   3.4770276561109328       0.14740250486995851        (2.54620339569892155E-002,1.64452491575964904E-016)
   3.6251360758513012       0.14879068613849480       (1.90006083294592190E-002,-9.72905314030871285E-016)
   3.7745615166028998       0.15003633660365540        (1.39592490823608056E-002,4.30599891739432780E-016)
   3.9251608395129529       0.15113826302160380       (1.00763069320603145E-002,-1.42820442941002829E-015)
   4.0767897812337139       0.15209540982582290       (7.12491351126776865E-003,-3.17731841282813223E-015)
   4.2293030921164210       0.15290686013826610        (4.91267168679124407E-003,2.07656079644996679E-015)
   4.3825546753500522       0.15357183664770649       (3.27954361528369574E-003,-3.84628621174882527E-015)
   4.5363977269115852       0.15408970235432370        (2.09463834811458036E-003,7.17942927210833793E-017)
   4.6906848761937594       0.15445996117988589       (1.25247287429105549E-003,-1.04313846195499188E-015)
   4.8452683271755088       0.15468225844298891       (6.69132615724743669E-004,-2.81146443106957918E-017)
   4.9999999999999991       0.15475638119878171       (2.78617136484914996E-004,-6.52241400447572648E-015)
   5.1547316728244903       0.15468225844298950       (2.95400187824345836E-005,-2.25559371119532874E-015)
   5.3093151238062406       0.15445996117988339      (-1.17736238682065878E-004,-1.73077208956342992E-015)
   5.4636022730884104       0.15408970235432370      (-1.93510778103589816E-004,-1.31753616728255582E-015)
   5.6174453246499496       0.15357183664770541      (-2.20720799438640599E-004,-4.13692980422407009E-015)
   5.7706969078835790       0.15290686013826010       (-2.16528480541676476E-004,4.49792238258319593E-015)
   5.9232102187662878       0.15209540982582831      (-1.93576005677806767E-004,-3.02720348936744925E-015)
   6.0748391604870484       0.15113826302160929       (-1.60970804793896292E-004,3.03863456521591656E-015)
   6.2254384833970970       0.15003633660365320       (-1.25060878166634298E-004,1.70261044157695976E-015)
   6.3748639241486966       0.14879068613848589       (-9.00526264488727405E-005,1.17074303772435521E-015)
   6.5229723438890641       0.14740250486996201      (-5.85126935938633176E-005,-2.64664709759180719E-016)
   6.6696218653771613       0.14587312257625010       (-3.17831069184573611E-005,6.56583349346324216E-016)
   6.8146720088919093       0.14420400429597949       (-1.03276444925416488E-005,2.54336355028059756E-015)
   6.9579838268017120       0.14239674892484641        (5.98137666239490652E-006,2.13869033575399837E-015)
   7.0994200366663378       0.14045308768400161        (1.76319062895446870E-005,3.03456712540141350E-015)
   7.2388451527436768       0.13837488246165650        (2.52943036592316288E-005,1.26382078097305002E-015)
   7.3761256157753827       0.13616412402953590        (2.96936524458346791E-005,7.87492537843088505E-015)
   7.5111299209270967       0.13382293013586580       (3.15268120100636228E-005,-2.29720385263940871E-015)
   7.6437287437606951       0.13135354347673520        (3.14164126601163969E-005,1.54261549661000666E-016)
   7.7737950641178672       0.12875832954775909        (2.98925085892845897E-005,2.44429561180527180E-015)
   7.9012042877963724       0.12603977437812161       (2.73924161805735153E-005,-1.44691526551684211E-016)
   8.0258343659024263       0.12320048214913860        (2.42703541560696235E-005,1.62616444569131586E-015)
   8.1475659117648860       0.12024317269969990       (2.08104671092555406E-005,-1.52376039398960394E-015)
   8.2662823152992253       0.11717067892081910       (1.72391291389947134E-005,-2.85357072715536463E-015)
   8.3818698547117680       0.11398594404203451        (1.37345802151840625E-005,6.03491317543723434E-016)
   8.4942178054372217       0.11069201881198500        (1.04336015590238632E-005,2.17546890779568166E-015)
   8.6032185462050847       0.10729205857614869        (7.43593930556636857E-006,3.17022538894593893E-015)
   8.7087676621334218       0.10378932025422240        (4.80757218011140074E-006,1.41465640832698266E-015)
   8.8107640447512470       0.10018715922047770       (2.58383893999682400E-006,-5.30123202317234969E-015)
   8.9091099888537144        9.6489026089588079E-002  (7.73097692245116776E-007,-4.87950582326394458E-016)
   9.0037112860974329        9.2698463411470367E-002 (-6.38836983423466640E-007,-2.55877693333409212E-015)
   9.0944773152462908        8.8819102278059059E-002 (-1.68359992924391470E-006,-4.92618847398263603E-015)
   9.1813211289814411        8.4854658845461853E-002  (-2.40488247300368491E-006,3.59111480170721255E-015)
   9.2641595371925511        8.0808930774778423E-002 (-2.85318862070939038E-006,-6.32807463650635460E-015)
   9.3429131866706516        7.6685793595227522E-002 (-3.08115537317937621E-006,-1.84295586324468453E-015)
   9.4175066371268041        7.2489196993191174E-002 (-3.13973784943856969E-006,-7.13626252739072389E-016)
   9.4878684334643921        6.8223161031115157E-002 (-3.07541335682195906E-006,-1.06121580630813065E-016)
   9.5539311742369701        6.3891772300448235E-002 (-2.92841620691764237E-006,-9.61517653884847929E-017)
   9.6156315762280702        5.9499180013558819E-002  (-2.73190270834193505E-006,7.65507161165988687E-016)
   9.6729105350947293        5.5049592040302832E-002  (-2.51187416748105503E-006,3.01284304422249328E-015)
   9.7257131820232416        5.0547270897555480E-002  (-2.28765462375636650E-006,3.19647987415228479E-015)
   9.7739889363559556        4.5996529704606791E-002  (-2.07272265821049351E-006,1.77017271487224909E-016)
   9.8176915541656733        4.1401728128618587E-002 (-1.87572123961384770E-006,-1.80502543028056085E-015)
   9.8567791727908585        3.6767268373957399E-002  (-1.70150781518228658E-006,1.42122779144380678E-015)
   9.8912143514322182        3.2097591350888181E-002 (-1.55214708489698719E-006,-2.40217061680948770E-016)
   9.9209641081511037        2.7397173418911829E-002 (-1.42778716754286982E-006,-6.41553320823631582E-015)
   9.9459999543751678        2.2670525050469219E-002  (-1.32739115937717636E-006,9.83649252380898427E-016)
   9.9662979309393389        1.7922196994011829E-002  (-1.24931880651639922E-006,6.26326921949075543E-015)
   9.9818386639547203        1.3156824365909120E-002 (-1.19176861016787158E-006,-4.01122428344343598E-015)
   9.9926075599487909        8.3794638024927877E-003 (-1.15309813107799852E-006,-1.53584672789506775E-015)
   9.9985966976488534        3.6011585320100820E-003  (-1.13203761520929241E-006,6.97414876537253282E-016)
