  -10.000000000000000       -1.9417099309635845E-004   4.2959606199262798E-002   4.2960045008941725E-002
  -9.9900000000000002       -2.0630477221609636E-004   4.3098866038747075E-002   4.3099359803654917E-002
  -9.9800000000000004       -2.1022805796526992E-004   4.3239917726087262E-002   4.3240428776726431E-002
  -9.9700000000000006       -2.0576603302466752E-004   4.3381097286489187E-002   4.3381585280395020E-002
  -9.9600000000000009       -1.9307826141927277E-004   4.3520737353538133E-002   4.3521165643979273E-002
  -9.9500000000000011       -1.7265306020352089E-004   4.3657233744207706E-002   4.3657575141956582E-002
  -9.9400000000000013       -1.4528873533435212E-004   4.3789109659541185E-002   4.3789350687032783E-002
  -9.9300000000000015       -1.1206240155383817E-004   4.3915074943085108E-002   4.3915217923159888E-002
  -9.9200000000000017       -7.4287603252232661E-005   4.4034078020719979E-002   4.4034140684051634E-002
  -9.9100000000000019       -3.3462403001966195E-005   4.4145348432361314E-002   4.4145361114696982E-002
  -9.9000000000000021        8.7900113792123601E-006   4.4248428236855576E-002   4.4248429109929516E-002
  -9.8900000000000023        5.0785847176633630E-005   4.4343191011680015E-002   4.4343220093951370E-002
  -9.8800000000000026        9.0847790583174494E-005   4.4429847661333441E-002   4.4429940541602694E-002
  -9.8700000000000028        1.2737198193430756E-004   4.4508938773082339E-002   4.4509121023985347E-002
  -9.8600000000000030        1.5889220873224055E-004   4.4581313795061167E-002   4.4581596947930284E-002
  -9.8500000000000032        1.8413874784636012E-004   4.4648097838350755E-002   4.4648477551439532E-002
  -9.8400000000000034        2.0208949611279052E-004   4.4710647400392524E-002   4.4711104114377065E-002
  -9.8300000000000036        2.1201133104408102E-004   4.4770496752251462E-002   4.4770998740790338E-002
  -9.8200000000000038        2.1349002870060753E-004   4.4829297108755405E-002   4.4829805456386047E-002
  -9.8100000000000041        2.0644751872735316E-004   4.4888750993405641E-002   4.4889225726514430E-002
  -9.8000000000000043        1.9114575926318359E-004   4.4950544407174685E-002   4.4950950815335018E-002
  -9.7900000000000045        1.6817704684191103E-004   4.5016279503838734E-002   4.5016593650417575E-002
  -9.7800000000000047        1.3844111745400634E-004   4.5087410460399775E-002   4.5087623001967725E-002
  -9.7700000000000049        1.0310992294620287E-004   4.5165185109666460E-002   4.5165302806984997E-002
  -9.7600000000000051        6.3581460881709167E-005   4.5250594677912731E-002   4.5250639346940853E-002
  -9.7500000000000053        2.1424476024101556E-005   4.5344333652309374E-002   4.5344338713671072E-002
  -9.7400000000000055       -2.1683779900102824E-005   4.5446771403090461E-002   4.5446776576024313E-002
  -9.7300000000000058       -6.4024261477927603E-005   4.5557936719940101E-002   4.5557981707754838E-002
  -9.7200000000000060       -1.0390466308287799E-004   4.5677515909219743E-002   4.5677634087330235E-002
  -9.7100000000000062       -1.3972704100579530E-004   4.5804864558885924E-002   4.5805077675994309E-002
  -9.7000000000000064       -1.7005182287111481E-004   4.5939032532616622E-002   4.5939347270670602E-002
  -9.6900000000000066       -1.9365564099092558E-004   4.6078801225650674E-002   4.6079208162687797E-002
  -9.6800000000000068       -2.0958066698065081E-004   4.6222731623178678E-002   4.6223206755528920E-002
  -9.6700000000000070       -2.1717345887514239E-004   4.6369221267629032E-002   4.6369729838307019E-002
