  -10.000000000000000       -2.2301248071890208E-006  -3.6474472073869083E-003   3.6474478891591051E-003
  -9.9900000000000002       -2.7464093284886161E-006  -3.8926523051698871E-003   3.8926532740161477E-003
  -9.9800000000000004       -3.2260206126249057E-006  -4.1379336477286423E-003   4.1379349052654106E-003
  -9.9700000000000006       -3.6634371737412707E-006  -4.3832885953883323E-003   4.3832901262902211E-003
  -9.9600000000000009       -4.0535477266932524E-006  -4.6287139729583046E-003   4.6287157478839226E-003
  -9.9500000000000011       -4.3917030770387736E-006  -4.8742061128492272E-003   4.8742080913305999E-003
  -9.9400000000000013       -4.6737634998741514E-006  -5.1197609031977303E-003   5.1197630365064058E-003
  -9.9300000000000015       -4.8961411297377971E-006  -5.3653738405353285E-003   5.3653760745076187E-003
  -9.9200000000000017       -5.0558369241906591E-006  -5.6110400864762475E-003   5.6110423642608846E-003
  -9.9100000000000019       -5.1504718252601541E-006  -5.8567545278740141E-003   5.8567567925544590E-003
  -9.9000000000000021       -5.1783117921425570E-006  -6.1025118398508812E-003   6.1025140368894852E-003
  -9.8900000000000023       -5.1382864438771607E-006  -6.3483065510742016E-003   6.3483086305250788E-003
  -9.8800000000000026       -5.0300011145144265E-006  -6.5941331106385333E-003   6.5941350290792981E-003
  -9.8700000000000028       -4.8537421831241776E-006  -6.8399859558858590E-003   6.8399876780246447E-003
  -9.8600000000000030       -4.6104756162198447E-006  -7.0858595804850202E-003   7.0858610804077123E-003
  -9.8500000000000032       -4.3018387179319139E-006  -7.3317486021038207E-003   7.3317498641366436E-003
  -9.8400000000000034       -3.9301251626642512E-006  -7.5776478289825032E-003   7.5776488481564671E-003
  -9.8300000000000036       -3.4982634383909584E-006  -7.8235523247535063E-003   7.8235531068692240E-003
  -9.8200000000000038       -3.0097889096497804E-006  -8.0694574708492263E-003   8.0694580321526970E-003
  -9.8100000000000041       -2.4688097598150104E-006  -8.3153590258760630E-003   8.3153593923678461E-003
  -9.8000000000000043       -1.8799671445092600E-006  -8.5612531813527640E-003   8.5612533877639247E-003
  -9.7900000000000045       -1.2483899384356717E-006  -8.8071366132486482E-003   8.8071367017267480E-003
  -9.7800000000000047       -5.7964451955339876E-007  -9.0530065288004710E-003   9.0530065473571671E-003
  -9.7700000000000049        1.2031992118459859E-007  -9.2988607081300936E-003   9.2988607089085160E-003
  -9.7600000000000051        8.4523000627901390E-007  -9.5446975402395662E-003   9.5446975776642077E-003
  -9.7500000000000053        1.5885501573911304E-006  -9.7905160530066988E-003   9.7905161818809868E-003
  -9.7400000000000055        2.3435473288125073E-006  -1.0036315936874892E-002   1.0036316210491928E-002
  -9.7300000000000058        3.1033578477614418E-006  -1.0282097561989223E-002   1.0282098030319233E-002
  -9.7200000000000060        3.8610556984769238E-006  -1.0527861988585303E-002   1.0527862696599458E-002
  -9.7100000000000062        4.6097215741352388E-006  -1.0773610970525883E-002   1.0773611956710186E-002
  -9.7000000000000064        5.3425120008474738E-006  -1.1019346951922949E-002   1.1019348247028410E-002
  -9.6900000000000066        6.0527278559997822E-006  -1.1265073056876745E-002   1.1265074682943068E-002
  -9.6800000000000068        6.7338815839460323E-006  -1.1510793072412154E-002   1.1510795042092133E-002
  -9.6700000000000070        7.3797624433886995E-006  -1.1756511424770045E-002   1.1756513740971100E-002
  -9.6600000000000072        7.9844991246639664E-006  -1.2002233149279552E-002   1.2002235805127777E-002
  -9.6500000000000075        8.5426191127916735E-006  -1.2247963854097236E-002   1.2247966833218228E-002
  -9.6400000000000077        9.0491041908866559E-006  -1.2493709678158788E-002   1.2493712955258945E-002
  -9.6300000000000079        9.4994415257553880E-006  -1.2739477243761220E-002   1.2739480785483343E-002
  -9.6200000000000081        9.8896698131926932E-006  -1.2985273604224565E-002   1.2985277370242817E-002
  -9.6100000000000083        1.0216420015330791E-005  -1.3231106187156496E-002   1.3231110131468517E-002
  -9.6000000000000085        1.0476950268111894E-005  -1.3476982733870027E-002   1.3476986806238172E-002
  -9.5900000000000087        1.0669174602841238E-005  -1.3722911235558691E-002   1.3722915383048519E-002
  -9.5800000000000090        1.0791685175162013E-005  -1.3968899866850730E-002   1.3968904035412772E-002
  -9.5700000000000092        1.0843767773842200E-005  -1.4214956917406832E-002   1.4214961053447592E-002
  -9.5600000000000094        1.0825410433183731E-005  -1.4461090722240052E-002   1.4461094774129943E-002
  -9.5500000000000096        1.0737305053604712E-005  -1.4707309591446595E-002   1.4707313510916153E-002
  -9.5400000000000098        1.0580841995896217E-005  -1.4953621740053862E-002   1.4953625483434738E-002
  -9.5300000000000100        1.0358097689734486E-005  -1.5200035218682651E-002   1.5200038747956555E-002
  -9.5200000000000102        1.0071815365618306E-005  -1.5446557845717780E-002   1.5446561129344300E-002
  -9.5100000000000104        9.7253790873946142E-006  -1.5693197141672853E-002   1.5693200155175724E-002
  -9.5000000000000107        9.3227813285761416E-006  -1.5939960266399517E-002   1.5939962992700046E-002
  -9.4900000000000109        8.8685844063444761E-006  -1.6186853959785447E-002   1.6186856389281124E-002
  -9.4800000000000111        8.3678761416542573E-006  -1.6433884486533917E-002   1.6433886616929402E-002
  -9.4700000000000113        7.8262201761732030E-006  -1.6681057585586249E-002   1.6681059421492592E-002
  -9.4600000000000115        7.2496014330924998E-006  -1.6928378424704519E-002   1.6928379977030360E-002
  -9.4500000000000117        6.6443672515811131E-006  -1.7175851560677115E-002   1.7175852845842346E-002
  -9.4400000000000119        6.0171647781389088E-006  -1.7423480905557318E-002   1.7423481944565285E-002
  -9.4300000000000122        5.3748752280926607E-006  -1.7671269699287354E-002   1.7671270516695599E-002
  -9.4200000000000124        4.7245456673590996E-006  -1.7919220488988724E-002   1.7919221111820823E-002
  -9.4100000000000126        4.0733189920935479E-006  -1.8167335115152099E-002   1.8167335571793848E-002
  -9.4000000000000128        3.4283627999419056E-006  -1.8415614704864896E-002   1.8415615023987326E-002
  -9.3900000000000130        2.7967978596543681E-006  -1.8664059672173466E-002   1.8664059881722685E-002
  -9.3800000000000132        2.1856268942271342E-006  -1.8912669725581154E-002   1.8912669851871226E-002
  -9.3700000000000134        1.6016643868449993E-006  -1.9161443882631305E-002   1.9161443949571168E-002
  -9.3600000000000136        1.0514681171695301E-006  -1.9410380491439904E-002   1.9410380519919130E-002
  -9.3500000000000139        5.4127310803267162E-007  -1.9659477258980988E-002   1.9659477266432267E-002
  -9.3400000000000141        7.6928653922694971E-008  -1.9908731285856643E-002   1.9908731286005271E-002
  -9.3300000000000143       -3.3616093879647374E-007  -2.0158139107216911E-002   2.0158139110019853E-002
  -9.3200000000000145       -6.9309129369805833E-007  -2.0407696739440429E-002   2.0407696751209899E-002
  -9.3100000000000147       -9.8950803811313327E-007  -2.0657399732116187E-002   2.0657399755815348E-002
  -9.3000000000000149       -1.2216514937985147E-006  -2.0907243224822999E-002   2.0907243260514755E-002
  -9.2900000000000151       -1.3863955247925114E-006  -2.1157222008150334E-002   2.1157222053574364E-002
  -9.2800000000000153       -1.4812801492553563E-006  -2.1407330588357806E-002   2.1407330639606394E-002
  -9.2700000000000156       -1.5045375656916229E-006  -2.1657563255044626E-002   2.1657563307304274E-002
  -9.2600000000000158       -1.4551113295327373E-006  -2.1907914151147723E-002   2.1907914199471561E-002
  -9.2500000000000160       -1.3326684677678771E-006  -2.2158377344586089E-002   2.2158377384661344E-002
  -9.2400000000000162       -1.1376043940096172E-006  -2.2408946900835659E-002   2.2408946929711262E-002
  -9.2300000000000164       -8.7104056559965029E-007  -2.2659616955711722E-002   2.2659616972453216E-002
  -9.2200000000000166       -5.3481488303116937E-007  -2.2910381787635336E-002   2.2910381793877634E-002
  -9.2100000000000168       -1.3146491537012225E-007  -2.3161235888660033E-002   2.3161235889033138E-002
  -9.2000000000000171        3.3579589574432116E-007  -2.3412174033548224E-002   2.3412174035956350E-002
  -9.1900000000000173        8.6310883635985381E-007  -2.3663191346203250E-002   2.3663191361944086E-002
  -9.1800000000000175        1.4460070283920614E-006  -2.3914283362788863E-002   2.3914283406506174E-002
  -9.1700000000000177        2.0794586944457532E-006  -2.4165446090898379E-002   2.4165446180368040E-002
  -9.1600000000000179        2.7579161561029641E-006  -2.4416676064174862E-002   2.4416676219931144E-002
  -9.1500000000000181        3.4753700969003369E-006  -2.4667970391827769E-002   2.4667970636643152E-002
  -9.1400000000000183        4.2254085511593841E-006  -2.4919326802539839E-002   2.4919327160777393E-002
  -9.1300000000000185        5.0012800467400168E-006  -2.5170743682314461E-002   2.5170744179177054E-002
  -9.1200000000000188        5.7959602771061331E-006  -2.5422220105872809E-002   2.5422220766577401E-002
  -9.1100000000000190        6.6022216481888475E-006  -2.5673755861270641E-002   2.5673756710178963E-002
  -9.1000000000000192        7.4127050086992093E-006  -2.5925351467480186E-002   2.5925352527218844E-002
  -9.0900000000000194        8.2199928566037409E-006  -2.6177008184739628E-002   2.6177009475343207E-002
  -9.0800000000000196        9.0166832880915142E-006  -2.6428728017554078E-002   2.6428729555663954E-002
  -9.0700000000000198        9.7954639635737643E-006  -2.6680513710302996E-002   2.6680515508452615E-002
  -9.0600000000000200        1.0549185337382968E-005  -2.6932368735479870E-002   2.6932370801493969E-002
  -9.0500000000000203        1.1270932433417731E-005  -2.7184297274665287E-002   2.7184299611196394E-002
  -9.0400000000000205        1.1954094436573275E-005  -2.7436304192409687E-002   2.7436306796630103E-002
  -9.0300000000000207        1.2592431406127881E-005  -2.7688395003266864E-002   2.7688397866728623E-002
  -9.0200000000000209        1.3180137433632380E-005  -2.7940575832296529E-002   2.7940578940965695E-002
  -9.0100000000000211        1.3711899614754955E-005  -2.8192853369412605E-002   2.8192856703877858E-002
  -9.0000000000000213        1.4182952226437492E-005  -2.8445234818021851E-002   2.8445238353871048E-002
  -8.9900000000000215        1.4589125569267087E-005  -2.8697727838449118E-002   2.8697731546801438E-002
  -8.9800000000000217        1.4926888963951027E-005  -2.8950340486709435E-002   2.8950344334885234E-002
  -8.9700000000000220        1.5193387470305834E-005  -2.9203081149218112E-002   2.9203085101523796E-002
  -8.9600000000000222        1.5386471938364132E-005  -2.9455958474092669E-002   2.9455962492693909E-002
  -8.9500000000000224        1.5504722085745322E-005  -2.9708981299714873E-002   2.9708985345568689E-002
  -8.9400000000000226        1.5547462345079406E-005  -2.9962158581267027E-002   2.9962162615081354E-002
  -8.9300000000000228        1.5514770317013380E-005  -3.0215499315968456E-002   3.0215503299157342E-002
  -8.9200000000000230        1.5407477719721359E-005  -3.0469012467757465E-002   3.0469016363360493E-002
  -8.9100000000000232        1.5227163812902847E-005  -3.0722706892166187E-002   3.0722710665702556E-002
  -8.9000000000000234        1.4976141342114342E-005  -3.0976591262144963E-002   3.0976594882375391E-002
  -8.8900000000000237        1.4657435128515275E-005  -3.1230673995571532E-002   3.1230677435144960E-002
  -8.8800000000000239        1.4274753499118747E-005  -3.1484963185182319E-002   3.1484966421148897E-002
  -8.8700000000000241        1.3832452829973799E-005  -3.1739466531619812E-002   3.1739469545796845E-002
  -8.8600000000000243        1.3335495533250066E-005  -3.1994191280282323E-002   3.1994194059465457E-002
  -8.8500000000000245        1.2789401902529974E-005  -3.2249144162609121E-002   3.2249146698626725E-002
  -8.8400000000000247        1.2200196270946590E-005  -3.2504331342399703E-002   3.2504333632014312E-002
  -8.8300000000000249        1.1574348019277863E-005  -3.2759758367713686E-002   3.2759760412379678E-002
  -8.8200000000000252        1.0918708001031159E-005  -3.3015430128848305E-002   3.3015431934340173E-002
