   1.4033023511483831E-003   3.6011585320111020E-003         (1.1141996576043127,3.26335011453666062E-015)
   7.3924400512135344E-003   8.3794638024942622E-003         (1.1134044526250200,3.26407947750819318E-015)
   1.8161336045278809E-002   1.3156824365909439E-002         (1.1119184279101295,3.16111451441309634E-015)
   3.3702069060661088E-002   1.7922196994007000E-002         (1.1096470426587115,3.04714168173907635E-015)
   5.4000045624833959E-002   2.2670525050470371E-002         (1.1064557782058764,2.99122460628764511E-015)
   7.9035891848898920E-002   2.7397173418911468E-002         (1.1021718797945370,2.80908058887083414E-015)
  0.10878564856778450        3.2097591350888688E-002         (1.0965872362946500,2.60677710845468682E-015)
  0.14322082720914689        3.6767268373956073E-002         (1.0894624139949833,2.46569694383057679E-015)
  0.18230844583432851        4.1401728128614382E-002         (1.0805320643215950,2.22935744448334903E-015)
  0.22601106364404361        4.5996529704611162E-002         (1.0695119302622556,2.05295912766058594E-015)
  0.27428681797675752        5.0547270897557298E-002         (1.0561076378179282,1.73553926823395592E-015)
  0.32708946490527341        5.5049592040298967E-002         (1.0400253804345729,1.46731878292924976E-015)
  0.38436842377192892        5.9499180013559833E-002         (1.0209844827991437,1.13827002040680517E-015)
  0.44606882576302992        6.3891772300448735E-002        (0.99873166484496589,8.49828091403437780E-016)
  0.51213156653560521        6.8223161031108009E-002        (0.97305662172412821,5.29485461020356654E-016)
  0.58249336287319675        7.2489196993194935E-002        (0.94380830232737467,1.44319562862580860E-016)
  0.65708681332934926        7.6685793595228563E-002       (0.91091102735806662,-1.94087235014316069E-016)
  0.73584046280744708        8.0808930774774967E-002       (0.87437936601223887,-5.19338835304804205E-016)
  0.81867887101855441        8.4854658845467307E-002       (0.83433052280904252,-7.67352321901975997E-016)
  0.90552268475371278        8.8819102278058171E-002       (0.79099291120933457,-1.01722498833353043E-015)
  0.99628871390256446        9.2698463411467091E-002       (0.74470964433858344,-1.38647450993510416E-015)
   1.0908900111462849        9.6489026089589813E-002       (0.69593588213660618,-1.68448515522484189E-015)
   1.1892359552487530       0.10018715922048080            (0.64522934847214686,-1.88857101598849168E-015)
   1.2912323378665771       0.10378932025422750            (0.59323385758915703,-2.04098721430984311E-015)
   1.3967814537949170       0.10729205857614310            (0.54065632587555579,-2.24405693194077314E-015)
   1.5057821945627801       0.11069201881199080            (0.48823842518480026,-2.35237327228537442E-015)
   1.6181301452882300       0.11398594404203290            (0.43672467082248390,-2.28983313974550381E-015)
   1.7337176847007749       0.11717067892082279            (0.38682923624110560,-2.30601566077452369E-015)
   1.8524340882351109       0.12024317269970000            (0.33920406146211562,-2.33789780256619725E-015)
   1.9741656340975731       0.12320048214914550            (0.29441081308978229,-2.22753720555409986E-015)
   2.0987957122036320       0.12603977437811911            (0.25289894054260831,-2.06155309306773883E-015)
   2.2262049358821341       0.12875832954775271            (0.21499148379821681,-1.84486437450448350E-015)
   2.3562712562393018       0.13135354347673259            (0.18087949689037391,-1.64861834711915024E-015)
   2.4888700790729028       0.13382293013586849            (0.15062506793169833,-1.40525647198195280E-015)
   2.6238743842246182       0.13616412402953351            (0.12417206556825854,-1.23282574994663487E-015)
   2.7611548472563232       0.13837488246165519            (0.10136304120763316,-9.39903562038313533E-016)
   2.9005799633336649       0.14045308768400111       (8.19602550597271357E-002,-6.87046925334887383E-016)
   3.0420161731982889       0.14239674892484550       (6.56686172253382883E-002,-4.60590310701182170E-016)
   3.1853279911080921       0.14420400429597729       (5.21584389711151133E-002,-2.33819109082499136E-016)
   3.3303781346228400       0.14587312257625079       (4.10862261443170340E-002,-1.92835289296258269E-017)
   3.4770276561109328       0.14740250486995851        (3.21122379744104222E-002,1.46545063643481725E-016)
   3.6251360758513012       0.14879068613849480        (2.49140890928958234E-002,2.86641133692316422E-016)
   3.7745615166028998       0.15003633660365540        (1.91962044268419486E-002,3.86399161377579842E-016)
   3.9251608395129529       0.15113826302160380        (1.46953788087374904E-002,4.71905435592475111E-016)
   4.0767897812337139       0.15209540982582290        (1.11830058413916918E-002,5.13589304299369791E-016)
   4.2293030921164210       0.15290686013826610        (8.46471211937211560E-003,5.40054145593627113E-016)
   4.3825546753500522       0.15357183664770649        (6.37817557772268548E-003,5.36993768212574789E-016)
   4.5363977269115852       0.15408970235432370        (4.78984890566169774E-003,5.22847871069975329E-016)
   4.6906848761937594       0.15445996117988589        (3.59118639345236672E-003,4.82025383175614803E-016)
   4.8452683271755088       0.15468225844298891        (2.69482057808830607E-003,4.47747576786178769E-016)
   4.9999999999999991       0.15475638119878171        (2.03098282661021362E-003,3.86419276544194441E-016)
   5.1547316728244903       0.15468225844298950        (1.54432969997889287E-003,3.31983360779484415E-016)
   5.3093151238062406       0.15445996117988339        (1.19123518974725124E-003,2.90024080952018524E-016)
   5.4636022730884104       0.15408970235432370        (9.37540135840789083E-004,2.36805082279022848E-016)
   5.6174453246499496       0.15357183664770541        (7.56710915797133830E-004,1.89533798306880733E-016)
   5.7706969078835790       0.15290686013826010        (6.28343240966941995E-004,1.55812094873504679E-016)
   5.9232102187662878       0.15209540982582831        (5.36946084254091177E-004,1.15150265294057649E-016)
   6.0748391604870484       0.15113826302160929        (4.70948583168823728E-004,9.15481888412530475E-017)
   6.2254384833970970       0.15003633660365320        (4.21883978262126808E-004,7.43887442462275204E-017)
   6.3748639241486966       0.14879068613848589        (3.83715841697793842E-004,5.56001168721931440E-017)
   6.5229723438890641       0.14740250486996201        (3.52281216032109977E-004,3.63690004834525872E-017)
   6.6696218653771613       0.14587312257625010        (3.24832203948842565E-004,3.40068945276731274E-017)
   6.8146720088919093       0.14420400429597949        (2.99662149051367946E-004,2.60940319136222636E-017)
   6.9579838268017120       0.14239674892484641        (2.75805308160637585E-004,2.91912069926654059E-017)
   7.0994200366663378       0.14045308768400161        (2.52800415859825978E-004,3.22757890279843811E-017)
   7.2388451527436768       0.13837488246165650        (2.30509307778527191E-004,3.27168344186600012E-017)
   7.3761256157753827       0.13616412402953590        (2.08982206555024684E-004,4.55397688773922489E-017)
   7.5111299209270967       0.13382293013586580        (1.88361657031888783E-004,5.75130429519903948E-017)
   7.6437287437606951       0.13135354347673520        (1.68817579315738047E-004,6.91052460284900354E-017)
   7.7737950641178672       0.12875832954775909        (1.50506549829966806E-004,8.88615129372675740E-017)
   7.9012042877963724       0.12603977437812161        (1.33549214698218491E-004,1.03449123195473180E-016)
   8.0258343659024263       0.12320048214913860        (1.18020639663455178E-004,1.24093179952688812E-016)
   8.1475659117648860       0.12024317269969990        (1.03949341572994570E-004,1.44427199455372722E-016)
   8.2662823152992253       0.11717067892081910        (9.13216634761201290E-005,1.66768039617783041E-016)
   8.3818698547117680       0.11398594404203451        (8.00889954397237560E-005,1.89155072439658206E-016)
   8.4942178054372217       0.11069201881198500        (7.01760706060180621E-005,2.10070009925127785E-016)
   8.6032185462050847       0.10729205857614869        (6.14891634976018304E-005,2.30164943491324644E-016)
   8.7087676621334218       0.10378932025422240        (5.39234837011963911E-005,2.47954088037744410E-016)
   8.8107640447512470       0.10018715922047770        (4.73694029903351532E-005,2.64325063630111532E-016)
   8.9091099888537144        9.6489026089588079E-002   (4.17173947477978452E-005,2.76534549092658397E-016)
   9.0037112860974329        9.2698463411470367E-002   (3.68617211259317736E-005,2.88884141923056387E-016)
   9.0944773152462908        8.8819102278059059E-002   (3.27029954705038050E-005,2.96891953917470606E-016)
   9.1813211289814411        8.4854658845461853E-002   (2.91497928290842528E-005,3.01731832091204922E-016)
   9.2641595371925511        8.0808930774778423E-002   (2.61194946266190906E-005,3.06200871232719427E-016)
   9.3429131866706516        7.6685793595227522E-002   (2.35385464341245390E-005,3.09157026059544593E-016)
   9.4175066371268041        7.2489196993191174E-002   (2.13422888680607243E-005,3.08054037651158084E-016)
   9.4878684334643921        6.8223161031115157E-002   (1.94744972209055385E-005,3.04446678581480036E-016)
   9.5539311742369701        6.3891772300448235E-002   (1.78867396049159749E-005,3.04443472632339689E-016)
   9.6156315762280702        5.9499180013558819E-002   (1.65376388092611491E-005,2.99542220935089119E-016)
   9.6729105350947293        5.5049592040302832E-002   (1.53921012047347995E-005,2.92171086695928401E-016)
   9.7257131820232416        5.0547270897555480E-002   (1.44205575555843900E-005,2.86929904997714106E-016)
   9.7739889363559556        4.5996529704606791E-002   (1.35982456527103173E-005,2.81358880176113251E-016)
   9.8176915541656733        4.1401728128618587E-002   (1.29045530708841960E-005,2.73342718256986906E-016)
   9.8567791727908585        3.6767268373957399E-002   (1.23224296925407430E-005,2.66527845380355752E-016)
   9.8912143514322182        3.2097591350888181E-002   (1.18378734705088299E-005,2.63131808327922455E-016)
   9.9209641081511037        2.7397173418911829E-002   (1.14394887483183351E-005,2.55686510773800275E-016)
   9.9459999543751678        2.2670525050469219E-002   (1.11181138761992292E-005,2.51451630039567859E-016)
   9.9662979309393389        1.7922196994011829E-002   (1.08665134508892452E-005,2.46958369883296629E-016)
   9.9818386639547203        1.3156824365909120E-002   (1.06791298435437358E-005,2.42174346648147274E-016)
   9.9926075599487909        8.3794638024927877E-003   (1.05518876334055349E-005,2.40725864992736685E-016)
   9.9985966976488534        3.6011585320100820E-003   (1.04820284669864507E-005,2.37548352878564572E-016)
