  -19.994386790595410        1.4404634128044410E-002 (-2.23057702387211253E-002,-1.06153937336548061E-002)
  -19.970430239795149        3.3517855209977049E-002 (-2.25094390000204828E-002,-1.02433491918693196E-002)
  -19.927354655818881        5.2627297463637777E-002 (-2.28523482055330227E-002,-9.55503312469881128E-003)
  -19.865191723757359        7.1688787976027998E-002 (-2.32930481223701559E-002,-8.51897261109546035E-003)
  -19.783999817500661        9.0682100201881471E-002 (-2.37690224974842108E-002,-7.09280818079300376E-003)
  -19.683856432604401       0.10958869367564590      (-2.41946323148002906E-002,-5.22695685647027626E-003)
  -19.564857405728858       0.12839036540355481      (-2.44593900391324032E-002,-2.87043150281674105E-003)
  -19.427116691163409       0.14706907349582429       (-2.44275370833827755E-002,2.06666356034890083E-005)
  -19.270766216662690       0.16560691251445750       (-2.39401074927042545E-002,3.47139973259030701E-003)
  -19.095955745423829       0.18398611881844459       (-2.28208662408771398E-002,7.47259647837659503E-003)
  -18.902852728092970       0.20218908359022919       (-2.08875814578083491E-002,1.19618698163170868E-002)
  -18.691642140378910       0.22019836816119590       (-1.79699078504452769E-002,1.68019284984572380E-002)
  -18.462526304912281       0.23799672005423930       (-1.39345906525995579E-002,2.17583172371114061E-002)
  -18.215724696947881       0.25556708920179488       (-8.71762598343906771E-003,2.64804347371251914E-002)
  -17.951473733857579       0.27289264412443198       (-2.36137596835050024E-003,3.04917416112948404E-002)
  -17.670026548507209       0.28995678797277968        (4.94749947979380815E-003,3.31971538185993967E-002)
  -17.371652746682599       0.30674317438091431        (1.28458155732296565E-002,3.39170919847401262E-002)
  -17.056638148770212       0.32323572309909993        (2.07760139546248057E-002,3.19575455388246554E-002)
  -16.725284515925779       0.33941863538186923        (2.79926044690564368E-002,2.67225492856048401E-002)
  -16.377909260985149       0.35527640911223268        (3.36023561386284905E-002,1.78683560723890897E-002)
  -16.014845144389739       0.37079385364586842        (3.66448894289124749E-002,5.48648485009317882E-003)
  -15.636439955414859       0.38595610435835931       (3.62148918165324379E-002,-9.71387696682956235E-003)
  -15.243056179004990       0.40074863688192319       (3.16194909032233504E-002,-2.62724068570745518E-002)
  -14.835070648533691       0.41515728101691007       (2.25554476901798050E-002,-4.19568807016588996E-002)
  -14.412874184820330       0.42916823430457240       (9.28233134299971327E-003,-5.39228962703751855E-002)
  -13.976871221748880       0.44276807524796308      (-7.23879770348063740E-003,-5.91049466101709955E-002)
  -13.527479418847079       0.45594377616813148      (-2.52756338151530202E-002,-5.48442518904031437E-002)
  -13.065129261196899       0.46868271568329112      (-4.23596944391034236E-002,-3.96841057176986825E-002)
  -12.590263647059549       0.48097269079880001      (-5.54615389317533666E-002,-1.41711221916047229E-002)
  -12.103337463609710       0.49280192859658201       (-6.13379246069062148E-002,1.85826778758329675E-002)
  -11.604817151185470       0.50415909751247634       (-5.70714744411896790E-002,5.28573953035228819E-002)
  -11.095180256471471       0.51503331819101072       (-4.07950728880461105E-002,8.10294768600281906E-002)
  -10.574914975042789       0.52541417390693046       (-1.25361498988730245E-002,9.50840861185265618E-002)
  -10.044519683708391       0.53529172054347407        (2.49751548216443006E-002,8.87341956440291096E-002)
  -9.5045024631015291       0.54465649611813405        (6.58020131913102657E-002,5.96517269068820438E-002)
  -8.9553806109747072       0.55349952984662099             (0.10095951808895526,1.11043325231653198E-002)
  -8.3976801466653388       0.56181235073600422            (0.11959203392979352,-4.77162533251569987E-002)
