   1.0000000000000000        1.7914711594085622E-044  -10.000000000000000        2.8512149042644149E-045  -2.5539346351327720E-089
   1.0000000000000000        2.1898132652429425E-044  -9.9900000000000002        3.4851960561161804E-045  -3.8159642778277989E-089
   1.0000000000000000        2.6761953708919408E-044  -9.9800000000000004        4.2592972195710057E-045  -5.6993557511344199E-089
   1.0000000000000000        3.2699568375010770E-044  -9.9700000000000006        5.2042979438543795E-045  -8.5089148229497123E-089
   1.0000000000000000        3.9946588680810720E-044  -9.9600000000000009        6.3576970482097804E-045  -1.2698415447102027E-088
   1.0000000000000000        4.8790003432195463E-044  -9.9500000000000011        7.7651702197044471E-045  -1.8943134083548099E-088
   1.0000000000000000        5.9579310560213774E-044  -9.9400000000000013        9.4823417816651827E-045  -2.8247569292396033E-088
   1.0000000000000000        7.2740046170766750E-044  -9.9300000000000015        1.1576937908810223E-044  -4.2105349900147769E-088
   1.0000000000000000        8.8790222922450974E-044  -9.9200000000000017        1.4131402876339387E-044  -6.2736520579856944E-088
   1.0000000000000000        1.0836029927985000E-043  -9.9100000000000019        1.7246077265305274E-044  -9.3439504693594828E-088
   1.0000000000000000        1.3221743309553002E-043  -9.9000000000000021        2.1043058040075562E-044  -1.3911295592695229E-087
   1.0000000000000000        1.6129493268441398E-043  -9.8900000000000023        2.5670885832398996E-044  -2.0702919011430363E-087
   1.0000000000000000        1.9672801188976529E-043  -9.8800000000000026        3.1310235536897303E-044  -3.0798001944870424E-087
   1.0000000000000000        2.3989718963137314E-043  -9.8700000000000028        3.8180823563686816E-044  -4.5797361353698883E-087
   1.0000000000000000        2.9248095756410048E-043  -9.8600000000000030        4.6549790156577467E-044  -6.8074635997018585E-087
   1.0000000000000000        3.5651968200986832E-043  -9.8500000000000032        5.6741869701421220E-044  -1.0114796671298038E-086
   1.0000000000000000        4.3449312063274706E-043  -9.8400000000000034        6.9151727888124876E-044  -1.5022975023628970E-086
   1.0000000000000000        5.2941443533893961E-043  -9.8300000000000036        8.4258924328396839E-044  -2.2303945422792330E-086
   1.0000000000000000        6.4494418862107219E-043  -9.8200000000000038        1.0264605563743535E-043  -3.3100488534119588E-086
   1.0000000000000000        7.8552854276676117E-043  -9.8100000000000041        1.2502075052110335E-043  -4.9103683986224558E-086
   1.0000000000000000        9.5656676623376983E-043  -9.8000000000000043        1.5224232924353399E-043  -7.2814976284192102E-086
   1.0000000000000000        1.1646142206725471E-042  -9.7900000000000045        1.8535411001515126E-043  -1.0793301619187447E-085
   1.0000000000000000        1.4176282936672294E-042  -9.7800000000000047        2.2562255040406858E-043  -1.5992445557108411E-085
   1.0000000000000000        1.7252663022087560E-042  -9.7700000000000049        2.7458466014639926E-043  -2.3686583062701314E-085
   1.0000000000000000        2.0992462755721460E-042  -9.7600000000000051        3.3410542152455816E-043  -3.5068478089194526E-085
   1.0000000000000000        2.5537838003473253E-042  -9.7500000000000053        4.0644731541328279E-043  -5.1898928489855066E-085
   1.0000000000000000        3.1061208552173034E-042  -9.7400000000000055        4.9435448794865918E-043  -7.6776239244380067E-085
   1.0000000000000000        3.7771658754549051E-042  -9.7300000000000058        6.0115461995667449E-043  -1.1353303581862066E-084
   1.0000000000000000        4.5922682835317242E-042  -9.7200000000000060        7.3088219732820754E-043  -1.6782035668941512E-084
   1.0000000000000000        5.5821555429603946E-042  -9.7100000000000062        8.8842764776996977E-043  -2.4796706592592008E-084
   1.0000000000000000        6.7840666063296392E-042  -9.7000000000000064        1.0797177346620212E-042  -3.6624385139912520E-084
   1.0000000000000000        8.2431226385753965E-042  -9.6900000000000066        1.3119337144419815E-042  -5.4072152509135034E-084
   1.0000000000000000        1.0013984347231586E-041  -9.6800000000000068        1.5937751089067738E-042  -7.9800194967998756E-084
   1.0000000000000000        1.2162855436649246E-041  -9.6700000000000070        1.9357785648548606E-042  -1.1772297420847006E-083
   1.0000000000000000        1.4769903976446122E-041  -9.6600000000000072        2.3507032268440413E-042  -1.7359830468804269E-083
   1.0000000000000000        1.7932188260688773E-041  -9.6500000000000075        2.8539964021430754E-042  -2.5589200389279026E-083
   1.0000000000000000        2.1767191544376929E-041  -9.6400000000000077        3.4643561315156955E-042  -3.7704651746319406E-083
   1.0000000000000000        2.6417091491567928E-041  -9.6300000000000079        4.2044106929938862E-042  -5.5534150972473011E-083
   1.0000000000000000        3.2053915992575889E-041  -9.6200000000000081        5.1015391756708096E-042  -8.1762154084893490E-083
   1.0000000000000000        3.8885768092193256E-041  -9.6100000000000083        6.1888622077976574E-042  -1.2032933028347942E-082
   1.0000000000000000        4.7164340180988493E-041  -9.6000000000000085        7.5064378774720160E-042  -1.7701809480027371E-082
   1.0000000000000000        5.7193982615301613E-041  -9.5900000000000087        9.1027050483371793E-042  -2.6030997714340746E-082
   1.0000000000000000        6.9342646082657537E-041  -9.5800000000000090        1.1036224891126800E-041  -3.8264051835701070E-082
   1.0000000000000000        8.4055082159217736E-041  -9.5700000000000092        1.3377781817634887E-041  -5.6223527489469482E-082
   1.0000000000000000        1.0186876482413805E-040  -9.5600000000000094        1.6212917468427361E-041  -8.2579493835219317E-082
   1.0000000000000000        1.2343308985319806E-040  -9.5500000000000096        1.9644986391242542E-041  -1.2124206851975469E-081
   1.0000000000000000        1.4953252219056316E-040  -9.5400000000000098        2.3798840059626657E-041  -1.7793502896628934E-081
   1.0000000000000000        1.8111449740623809E-040  -9.5300000000000100        2.8825267527807051E-041  -2.6103369204495646E-081
   1.0000000000000000        2.1932304675986952E-040  -9.5200000000000102        3.4906347025808136E-041  -3.8278831904787750E-081
   1.0000000000000000        2.6553931168957266E-040  -9.5100000000000104        4.2261894040614996E-041  -5.6110971271212796E-081
   1.0000000000000000        3.2143034929610059E-040  -9.5000000000000107        5.1157228950228927E-041  -8.2217429852463379E-081
   1.0000000000000000        3.8900791346824556E-040  -9.4900000000000109        6.1912532330335569E-041  -1.2042232509679569E-080
   1.0000000000000000        4.7069923612390156E-040  -9.4800000000000111        7.4914110138698157E-041  -1.7631007208593524E-080
   1.0000000000000000        5.6943224091531122E-040  -9.4700000000000113        9.0627955897566795E-041  -2.5803240008162728E-080
   1.0000000000000000        6.8873811118980620E-040  -9.4600000000000115        1.0961607489163309E-040  -3.7748384188451861E-080
   1.0000000000000000        8.3287472119893645E-040  -9.4500000000000117        1.3255612885509493E-040  -5.5201324431698738E-080
   1.0000000000000000        1.0069751438867398E-039  -9.4400000000000119        1.6026507172024719E-040  -8.0691471827757289E-080
   1.0000000000000000        1.2172262932540277E-039  -9.4300000000000122        1.9372758143280347E-040  -1.1790515292425960E-079
   1.0000000000000000        1.4710837720348282E-039  -9.4200000000000124        2.3413025402161381E-040  -1.7221260861679409E-079
   1.0000000000000000        1.7775302094234626E-039  -9.4100000000000126        2.8290271932491599E-040  -2.5143406496404250E-079
   1.0000000000000000        2.1473858285512136E-039  -9.4000000000000128        3.4176706933941094E-040  -3.6695288068246551E-079
   1.0000000000000000        2.5936817267882505E-039  -9.3900000000000130        4.1279726762547287E-040  -5.3533236495415398E-079
   1.0000000000000000        3.1321084404783665E-039  -9.3800000000000132        4.9849054060197948E-040  -7.8066321485904191E-079
   1.0000000000000000        3.7815548672115749E-039  -9.3700000000000134        6.0185314968993805E-040  -1.1379703537783010E-078
