  -10.000000000000000        5.1892045384293369E-004  -6.2190872505551997E-003   6.2406990527852559E-003
  -9.9900000000000002        5.5926912991724508E-004  -6.6243941551656438E-003   6.6479605807097820E-003
  -9.9800000000000004        6.0274928162769466E-004  -7.0281485648338643E-003   7.0539477561064349E-003
  -9.9700000000000006        6.4926545381126602E-004  -7.4301767362162582E-003   7.4584899249728852E-003
  -9.9600000000000009        6.9870935448969004E-004  -7.8303119651651903E-003   7.8614235500868764E-003
  -9.9500000000000011        7.5096043491049624E-004  -8.2283955922889587E-003   8.2625925470158172E-003
  -9.9400000000000013        8.0588655134150686E-004  -8.6242779577209994E-003   8.6618487302460665E-003
  -9.9300000000000015        8.6334470401620866E-004  -9.0178192982894294E-003   9.0590523221004797E-003
  -9.9200000000000017        9.2318184805213060E-004  -9.4088905807053775E-003   9.4540724920141855E-003
  -9.9100000000000019        9.8523577062664290E-004  -9.7973742648627508E-003   9.8467879031447214E-003
  -9.9000000000000021        1.0493360282043240E-003  -1.0183164991862009E-002   1.0237087249387475E-002
  -9.8900000000000023        1.1153049371637064E-003  -1.0566170191935221E-002   1.0624869769921988E-002
  -9.8800000000000026        1.1829586107815471E-003  -1.0946310608044772E-002   1.1010045731177309E-002
  -9.8700000000000028        1.2521080351922508E-003  -1.1323520731563414E-002   1.1392536868052673E-002
  -9.8600000000000030        1.3225601766618748E-003  -1.1697749147097822E-002   1.1772276777638204E-002
  -9.8500000000000032        1.3941191122940342E-003  -1.2068958784200792E-002   1.2149211259748551E-002
  -9.8400000000000034        1.4665871761252358E-003  -1.2437127074411147E-002   1.2523298599419634E-002
  -9.8300000000000036        1.5397661124702958E-003  -1.2802246012770210E-002   1.2894509787215744E-002
  -9.8200000000000038        1.6134582283434252E-003  -1.3164322123673342E-002   1.3262828673795213E-002
  -9.8100000000000041        1.6874675368098041E-003  -1.3523376331630187E-002   1.3628252055736366E-002
  -9.8000000000000043        1.7616008832133006E-003  -1.3879443738210252E-002   1.3990789690145502E-002
  -9.7900000000000045        1.8356690463803762E-003  -1.4232573307146652E-002   1.4350464236084574E-002
  -9.7800000000000047        1.9094878071133302E-003  -1.4582827460247446E-002   1.4707311121372984E-002
  -9.7700000000000049        1.9828789765598768E-003  -1.4930281587418045E-002   1.5061378333847053E-002
  -9.7600000000000051        2.0556713773740762E-003  -1.5275023474725237E-002   1.5412726136708006E-002
  -9.7500000000000053        2.1277017709676639E-003  -1.5617152655027829E-002   1.5761426708157538E-002
  -9.7400000000000055        2.1988157245833042E-003  -1.5956779686256119E-002   1.6107563706109957E-002
  -9.7300000000000058        2.2688684124018274E-003  -1.6294025362937520E-002   1.6451231759380389E-002
  -9.7200000000000060        2.3377253454181565E-003  -1.6629019867036240E-002   1.6792535887378546E-002
  -9.7100000000000062        2.4052630253821347E-003  -1.6961901864595261E-002   1.7131590850981430E-002
  -9.7000000000000064        2.4713695186962675E-003  -1.7292817555039128E-002   1.7468520437913752E-002
