   1.4033023511483831E-003   3.6011585320111020E-003             (1.1422205651213011,-0.13115697577394195)
   7.3924400512135344E-003   8.3794638024942622E-003             (1.1419035290800750,-0.13102855887284440)
   1.8161336045278809E-002   1.3156824365909439E-002             (1.1413092000012326,-0.13079681216670486)
   3.3702069060661088E-002   1.7922196994007000E-002             (1.1403965902468052,-0.13046048974442156)
   5.4000045624833959E-002   2.2670525050470371E-002             (1.1391071031798508,-0.13001792743525428)
   7.9035891848898920E-002   2.7397173418911468E-002             (1.1373649607738356,-0.12946707706951655)
  0.10878564856778450        3.2097591350888688E-002             (1.1350779398971442,-0.12880560058901314)
  0.14322082720914689        3.6767268373956073E-002             (1.1321383805073468,-0.12803099070262910)
  0.18230844583432851        4.1401728128614382E-002             (1.1284245088823674,-0.12714071507747532)
  0.22601106364404361        4.5996529704611162E-002             (1.1238021266720859,-0.12613238247830863)
  0.27428681797675752        5.0547270897557298E-002             (1.1181267158178079,-0.12500392854564396)
  0.32708946490527341        5.5049592040298967E-002             (1.1112460034323020,-0.12375381765894888)
  0.38436842377192892        5.9499180013559833E-002             (1.1030030193833671,-0.12238125579752941)
  0.44606882576302992        6.3891772300448735E-002             (1.0932396621748175,-0.12088640759273532)
  0.51213156653560521        6.8223161031108009E-002             (1.0818007655656570,-0.11927060897666236)
  0.58249336287319675        7.2489196993194935E-002             (1.0685386293722261,-0.11753656512370513)
  0.65708681332934926        7.6685793595228563E-002             (1.0533179437127083,-0.11568852193595069)
  0.73584046280744708        8.0808930774774967E-002             (1.0360209978288102,-0.11373239835268906)
  0.81867887101855441        8.4854658845467307E-002             (1.0165530244731762,-0.11167586649240165)
  0.90552268475371278        8.8819102278058171E-002            (0.99484749128497618,-0.10952836727838734)
  0.99628871390256446        9.2698463411467091E-002            (0.97087111481980282,-0.10730105093692731)
   1.0908900111462849        9.6489026089589813E-002            (0.94462834466237333,-0.10500663470257918)
   1.1892359552487530       0.10018715922048080                 (0.91616504827092404,-0.10265917423197737)
   1.2912323378665771       0.10378932025422750                 (0.88557112569974772,-0.10027375049936492)
   1.3967814537949170       0.10729205857614310            (0.85298180038739890,-9.78660800587023982E-002)
   1.5057821945627801       0.11069201881199080            (0.81857737001185060,-9.54520630884432147E-002)
   1.6181301452882300       0.11398594404203290            (0.78258126071250966,-9.30472900256390373E-002)
   1.7337176847007749       0.11717067892082279            (0.74525630754538053,-9.06665331837166466E-002)
   1.8524340882351109       0.12024317269970000            (0.70689928045816819,-8.83232538309715598E-002)
   1.9741656340975731       0.12320048214914550            (0.66783378268464910,-8.60291571255378668E-002)
   2.0987957122036320       0.12603977437811911            (0.62840175957375621,-8.37938265360961554E-002)
   2.2262049358821341       0.12875832954775271            (0.58895396129453226,-8.16244656377309447E-002)
   2.3562712562393018       0.13135354347673259            (0.54983979270353167,-7.95257684831417039E-002)
   2.4888700790729028       0.13382293013586849            (0.51139704837329891,-7.74999304949363643E-002)
   2.6238743842246182       0.13616412402953351            (0.47394206229235714,-7.55468007504792594E-002)
   2.7611548472563232       0.13837488246165519            (0.43776079459343131,-7.36641646910651815E-002)
   2.9005799633336649       0.14045308768400111            (0.40310132990130143,-7.18481349372315226E-002)
   3.0420161731982889       0.14239674892484550            (0.37016817564237786,-7.00936183351547476E-002)
   3.1853279911080921       0.14420400429597729            (0.33911863020081157,-6.83948207683109516E-002)
   3.3303781346228400       0.14587312257625079            (0.31006135009167130,-6.67457485098982423E-002)
   3.4770276561109328       0.14740250486995851            (0.28305709498336418,-6.51406663791248841E-002)
   3.6251360758513012       0.14879068613849480            (0.25812148334602480,-6.35744785762612785E-002)
   3.7745615166028998       0.15003633660365540            (0.23522946327400548,-6.20430071435869868E-002)
   3.9251608395129529       0.15113826302160380            (0.21432110417783012,-6.05431544074097397E-002)
   4.0767897812337139       0.15209540982582290            (0.19530825373303567,-5.90729480713498914E-002)
   4.2293030921164210       0.15290686013826610            (0.17808158457188994,-5.76314793287054233E-002)
   4.3825546753500522       0.15357183664770649            (0.16251757593256344,-5.62187540473718522E-002)
   4.5363977269115852       0.15408970235432370            (0.14848503172938760,-5.48354836922764696E-002)
   4.6906848761937594       0.15445996117988589            (0.13585081971245641,-5.34828456025903398E-002)
   4.8452683271755088       0.15468225844298891            (0.12448461581798817,-5.21622414885381941E-002)
   4.9999999999999991       0.15475638119878171            (0.11426254207509026,-5.08750790213586893E-002)
   5.1547316728244903       0.15468225844298950            (0.10506968491473315,-4.96225950278586861E-002)
   5.3093151238062406       0.15445996117988339       (9.68015647906511206E-002,-4.84057311714705882E-002)
   5.4636022730884104       0.15408970235432370       (8.93646918158714498E-002,-4.72250652535744081E-002)
   5.6174453246499496       0.15357183664770541       (8.26763828859791022E-002,-4.60807944178288562E-002)
   5.7706969078835790       0.15290686013826010       (7.66640336981308512E-002,-4.49727613327760914E-002)
   5.9232102187662878       0.15209540982582831       (7.12640368160249449E-002,-4.39005112658230126E-002)
   6.0748391604870484       0.15113826302160929       (6.64205187871553110E-002,-4.28633668933697670E-002)
   6.2254384833970970       0.15003633660365320       (6.20840404368453447E-002,-4.18605084626450311E-002)
   6.3748639241486966       0.14879068613848589       (5.82103700365045398E-002,-4.08910490641983121E-002)
   6.5229723438890641       0.14740250486996201       (5.47594036785478341E-002,-3.99540977212574228E-002)
   6.6696218653771613       0.14587312257625010       (5.16942744952805094E-002,-3.90488061885279417E-002)
   6.8146720088919093       0.14420400429597949       (4.89806647572255741E-002,-3.81743983019965233E-002)
   6.9579838268017120       0.14239674892484641       (4.65863136327958616E-002,-3.73301830975629814E-002)
   7.0994200366663378       0.14045308768400161       (4.44806987368364659E-002,-3.65155545440630572E-002)
   7.2388451527436768       0.13837488246165650       (4.26348610372376119E-002,-3.57299815879406832E-002)
   7.3761256157753827       0.13616412402953590       (4.10213392453634834E-002,-3.49729923709037743E-002)
   7.5111299209270967       0.13382293013586580       (3.96141802835494258E-002,-3.42441561199825009E-002)
   7.6437287437606951       0.13135354347673520       (3.83889955793861176E-002,-3.35430655129911673E-002)
   7.7737950641178672       0.12875832954775909       (3.73230376830501268E-002,-3.28693214763867009E-002)
   7.9012042877963724       0.12603977437812161       (3.63952771436644937E-002,-3.22225215298778817E-002)
   8.0258343659024263       0.12320048214913860       (3.55864650455118073E-002,-3.16022520607241245E-002)
   8.1475659117648860       0.12024317269969990       (3.48791716453299219E-002,-3.10080843509220432E-002)
   8.2662823152992253       0.11717067892081910       (3.42577959044130659E-002,-3.04395738111328737E-002)
   8.3818698547117680       0.11398594404203451       (3.37085442547537875E-002,-2.98962616835574575E-002)
   8.4942178054372217       0.11069201881198500       (3.32193796606905650E-002,-2.93776784296962898E-002)
   8.6032185462050847       0.10729205857614869       (3.27799439867898015E-002,-2.88833480770261282E-002)
   8.7087676621334218       0.10378932025422240       (3.23814579475920350E-002,-2.84127929199666646E-002)
   8.8107640447512470       0.10018715922047770       (3.20166036019331746E-002,-2.79655381196228688E-002)
   8.9091099888537144        9.6489026089588079E-002  (3.16793945747297565E-002,-2.75411158966947060E-002)
   9.0037112860974329        9.2698463411470367E-002  (3.13650390492651449E-002,-2.71390691449238698E-002)
   9.0944773152462908        8.8819102278059059E-002  (3.10698001711405512E-002,-2.67589543990341440E-002)
   9.1813211289814411        8.4854658845461853E-002  (3.07908579277363301E-002,-2.64003441684831294E-002)
   9.2641595371925511        8.0808930774778423E-002  (3.05261758882433600E-002,-2.60628286981473625E-002)
   9.3429131866706516        7.6685793595227522E-002  (3.02743754701473890E-002,-2.57460172436783548E-002)
   9.4175066371268041        7.2489196993191174E-002  (3.00346196868437228E-002,-2.54495389581595628E-002)
   9.4878684334643921        6.8223161031115157E-002  (2.98065076642061028E-002,-2.51730434833412897E-002)
   9.5539311742369701        6.3891772300448235E-002  (2.95899806167458125E-002,-2.49162013279666458E-002)
   9.6156315762280702        5.9499180013558819E-002  (2.93852394620423840E-002,-2.46787041013464825E-002)
   9.6729105350947293        5.5049592040302832E-002  (2.91926738326959284E-002,-2.44602646551603589E-002)
