  -14.998931751543960        2.7414379670214831E-003  (-3.89477233938736084E-010,6.36866414951780074E-010)
  -14.994371747715061        6.3808990567080798E-003  (-3.45439278014320159E-010,6.62053982364345390E-010)
  -14.986169114335871        1.0024199479769680E-002  (-2.62268011421801300E-010,6.99599932601795744E-010)
  -14.974324022867940        1.3665531500319071E-002  (-1.35413968318775986E-010,7.35254856461391710E-010)
  -14.958839129312651        1.7303635785429702E-002   (3.64501750767661914E-011,7.47221266103169507E-010)
  -14.939718144343709        2.0937562149597438E-002   (2.45456906315732677E-010,7.07185934220700015E-010)
  -14.916965698030950        2.4566409814637171E-002   (4.67558741867306526E-010,5.85269293079704912E-010)
  -14.890587313670819        2.8189290760682110E-002   (6.57411956491220663E-010,3.60928806987566549E-010)
  -14.860589399787941        3.1805321965934649E-002   (7.50482930266618924E-010,3.99233466344971498E-011)
  -14.826979246363679        3.5413623376291503E-002  (6.79063568766964575E-010,-3.27364662837468475E-010)
  -14.789765022203140        3.9013317360853561E-002  (4.05881615939490343E-010,-6.38131681034878619E-010)
  -14.748955772573360        4.2603528632005699E-002 (-3.16847020647270001E-011,-7.57283300857569276E-010)
  -14.704561416824721        4.6183384332391469E-002 (-4.91816025942678330E-010,-5.78173439349414901E-010)
  -14.656592745887419        4.9752014188427757E-002 (-7.52828601897575841E-010,-1.12318113271112823E-010)
  -14.605061419598050        5.3308550692628402E-002  (-6.21559749457159409E-010,4.45551621182586007E-010)
  -14.549979963836600        5.6852129298967227E-002  (-9.77895565079415074E-011,7.61455041581047179E-010)
  -14.491361767464429        6.0381888624574227E-002   (5.23055549381650417E-010,5.64132885200856125E-010)
  -14.429221079059170        6.3896970654078511E-002  (7.68175006295619620E-010,-8.22646844119051308E-011)
  -14.363573003444420        6.7396520945146143E-002  (3.61880867663803095E-010,-6.87648450175013654E-010)
  -14.294433498013690        7.0879688834600982E-002 (-4.05486483839348523E-010,-6.65571476653918438E-010)
  -14.221819368848539        7.4345627643772005E-002  (-7.81403273469572061E-010,4.92039963541434998E-011)
  -14.145748266631360        7.7793494883730552E-002  (-2.87031080081173139E-010,7.33995333335572142E-010)
  -14.066238682353550        8.1222452459468672E-002   (5.75099265205649139E-010,5.42640788927175907E-010)
  -13.983309942819689        8.4631666873366831E-002  (7.04613170314795852E-010,-3.70367304485827864E-010)
  -13.896982205949030        8.8020309427381024E-002 (-1.59486395995917111E-010,-7.84440367936972392E-010)
  -13.807276455874970        9.1387556424656000E-002 (-8.04261328115353142E-010,-2.27966685646389473E-011)
  -13.714214497843971        9.4732589369223880E-002  (-1.69384006391497876E-010,7.93027408556416329E-010)
  -13.617818952914901        9.8054595165217640E-002   (7.67911099809724086E-010,2.71975907882222060E-010)
  -13.518113252460260       0.10135276631417660       (3.36862181200550559E-010,-7.49701544371081513E-010)
  -13.415121632470290       0.10462630111154481      (-7.42213048112067066E-010,-3.62423656872172431E-010)
  -13.308869127661740       0.10787440384125099       (-3.53712613191164634E-010,7.55104247421425346E-010)
  -13.199381565392480       0.11109628496932770        (7.80923505966125582E-010,3.05345136592308023E-010)
  -13.086685559383289       0.11429116133563230       (2.18383915820686823E-010,-8.18155613914973546E-010)
  -12.970808503248801       0.11745825634431011      (-8.48255666511219531E-010,-8.43140389902718417E-011)
  -12.851778563838590       0.12059680015255730        (9.15207994121235989E-011,8.55636059128856888E-010)
  -12.729624674390600       0.12370602985761819       (8.11661857021128827E-010,-3.08158888063712478E-010)
  -12.604376527498021       0.12678518968236149      (-5.37711902999298774E-010,-6.90465460873387785E-010)
  -12.476064567891850       0.12983353115890031       (-4.71818871200108748E-010,7.48900727624829881E-010)
  -12.344719985040401       0.13285031331060129        (8.79437709274291545E-010,1.50623434686800616E-010)
  -12.210374705567959       0.13583480283204460      (-2.36262531268390137E-010,-8.70256055140292060E-010)
  -12.073061385494150       0.13878627426748669       (-6.68986957425049914E-010,6.20228831355215282E-010)
  -11.932813402296080       0.14170401018696849        (8.79888538108951443E-010,2.70263826871219583E-010)
  -11.789664846795089       0.14458730136089590      (-2.47193978409026244E-010,-8.97890503776224297E-010)
  -11.643650514870060       0.14743544693229060       (-6.00258802633504205E-010,7.27649467698715895E-010)
  -11.494805898999450       0.15024775458724229        (9.52582459522072238E-010,3.34820136007564594E-011)
  -11.343167179633889       0.15302354072316829      (-5.90383767045753833E-010,-7.62425187103013524E-010)
  -11.188771216401641       0.15576213061493391       (-1.70740232225574894E-010,9.62959955901975171E-010)
  -11.031655539148890       0.15846285857891940       (8.15961415686114822E-010,-5.62554749435967513E-010)
  -10.871858338817191       0.16112506813483859      (-9.91963005814444721E-010,-1.48812725506065393E-010)
  -10.709418458160171       0.16374811216521501        (6.60457085371810813E-010,7.72599620450772450E-010)
  -10.544375382301840       0.16633135307284211      (-3.33286793513206307E-011,-1.03150132732398752E-009)
  -10.376769229138670       0.16887416293553140       (-5.94240351409026709E-010,8.63619697610193805E-010)
  -10.206640739588019       0.17137592365906060       (9.91350263262341828E-010,-3.86103901999828444E-010)
  -10.034031267684901       0.17383602712709481      (-1.06017028108525174E-009,-2.02758686471952561E-010)
  -9.8589827705299271       0.17625387534920930        (8.28629128324930425E-010,7.17498927250291733E-010)
  -9.6815377980905701       0.17862888060620780      (-4.01527437682187169E-010,-1.03986612051758752E-009)
