  -3.0000000000000000       0.14408809460293640        1.5867273744391076E-006
  -2.8999999985098839       0.15019334544088631        1.7599226044091111E-006
  -2.7999999970197678       0.15690781018628946        1.9489857034855949E-006
  -2.6999999955296516       0.16431954454275394        2.1515473519252441E-006
  -2.5999999940395355       0.17253225727302984        2.3629014093151934E-006
  -2.4999999925494194       0.18166837849429124        2.5753564291187965E-006
  -2.3999999910593033       0.19187268241297603        2.7778957713199744E-006
  -2.2999999895691872       0.20331664401971755        2.9565399088789325E-006
  -2.1999999880790710       0.21620344797801910        3.0957843015088565E-006
  -2.0999999865889549       0.23077362433869553        3.1811824480542859E-006
  -1.9999999850988388       0.24731099478158955        3.2025346791520813E-006
  -1.8999999836087227       0.26614859189551959        3.1565501437169355E-006
  -1.7999999821186066       0.28767427676514801        3.0477937387519109E-006
  -1.6999999806284904       0.31233592417991440        2.8874512652617908E-006
  -1.5999999791383743       0.34064612250167547        2.6905002317991383E-006
  -1.4999999776482582       0.37318387162336863        2.4723903925417967E-006
  -1.3999999761581421       0.41057956566672899        2.2457721048462611E-006
  -1.2999999746680260       0.45344891571153401        2.0168477697399683E-006
  -1.1999999731779099       0.50267133456970592        1.7969306262679130E-006
  -1.0999999716877937       0.56550987976446121        1.8067263217256733E-006
 -0.99999997019767761       0.66919454564335534        3.4677888844029297E-006
 -0.89999996870756149       0.83043837180169877        1.7367882312992868E-005
 -0.79999996721744537        1.1016835508695684        6.3164151499051492E-004
 -0.69999996572732925        1.3949474712393248        2.8574744953415557E-002
 -0.59999996423721313        1.7402845573817405        1.8725713411055822     
 -0.49999996274709702        1.6430932456509140        1.3172882477819026     
 -0.39999996125698090        1.5940930673138582        1.3418210410718183     
 -0.29999995976686478        1.5569696034465204        1.3739995314883400     
 -0.19999995827674866        1.5305211878063758        1.3977713652539610     
  -9.9999956786632538E-002   1.5146895489392649        1.4124007843673225     
   4.4703483581542969E-008   1.5094192596399634        1.4173407211257347     
  0.10000004619359970        1.5146895511556360        1.4124008518769786     
  0.20000004768371582        1.5305211923818451        1.3977714978811164     
  0.30000004917383194        1.5569696106466597        1.3739997246834501     
  0.40000005066394806        1.5940930774378619        1.3418212879007445     
  0.50000005215406418        1.6430932581317736        1.3172885318742127     
  0.60000005364418030        1.7402846894216744        1.8725739899209544     
  0.70000005513429642        1.3949473769195693        2.8574720641719491E-002
  0.80000005662441254        1.1016834523429195        6.3164094187463161E-004
  0.90000005811452866       0.83043828178286849        1.7367868710065581E-005
   1.0000000596046448       0.66919447946184751        3.4677876590719541E-006
   1.1000000610947609       0.56550982464517230        1.8067260940999427E-006
   1.2000000625848770       0.50267129451606707        1.7969307328404758E-006
   1.3000000640749931       0.45344887035299825        2.0168477109126559E-006
   1.4000000655651093       0.41057952520258090        2.2457721235820484E-006
   1.5000000670552254       0.37318383451387876        2.4723905009351850E-006
   1.6000000685453415       0.34064608672805330        2.6905003340099298E-006
   1.7000000700354576       0.31233589176367810        2.8874514529411997E-006
   1.8000000715255737       0.28767424048755474        3.0477937745399275E-006
   1.9000000730156898       0.26614856150779143        3.1565503183427946E-006
   2.0000000745058060       0.24731096578406478        3.2025348215690082E-006
   2.1000000759959221       0.23077359875495818        3.1811826656829515E-006
   2.2000000774860382       0.21620342464801889        3.0957845682494216E-006
   2.3000000789761543       0.20331661896092501        2.9565400274708453E-006
   2.4000000804662704       0.19187266048542456        2.7778959806672328E-006
   2.5000000819563866       0.18166835467786183        2.5753565960714591E-006
   2.6000000834465027       0.17253224133224643        2.3629017310791873E-006
   2.7000000849366188       0.16431952082966422        2.1515474809065547E-006
   2.8000000864267349       0.15690778888648024        1.9489858738168576E-006
   2.9000000879168510       0.15019332285655013        1.7599227602195400E-006
